Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude,stft_pct,stft_rolling_mean,stft_rolling_std,stft_ema,stft_low_flag,lambda_v,lambda_rolling_mean,lambda_rich_flag,map_mbar,map_rolling_mean,map_rolling_std,rpm,is_idle,rpm_delta,rpm_jerk,module_voltage,voltage_low_flag,voltage_rolling_min,calc_load_pct,calc_load_rolling_mean,rich_idle_score,low_battery_score
30.0,679.0,24.0,0.0,48.0,74.0,-7.0,0.44,1010.0,13.49,1.0,11.0,11.0,0.68,-7.0,360.0,Malha fechada,20.0,0.0,49,-7.0,-7.4,1.0198039027185573,-7.118376730259883,0,0.68,0.586,0,360.0,368.0,3.9999999999999964,679.0,1,-1.0,1.0,13.49,0,13.39,24.0,24.6,1,0
30.0,676.0,24.0,0.0,48.0,74.0,-9.0,0.44,1010.0,13.49,1.0,11.0,11.0,0.68,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-7.6,1.2000000000000002,-7.353579638977398,1,0.68,0.6859999999999999,0,370.0,368.0,3.9999999999999964,676.0,1,-3.0,-2.0,13.49,0,13.39,24.0,24.4,2,0
30.0,680.0,25.0,0.0,48.0,74.0,-7.0,0.44,1010.0,13.68,1.0,11.0,11.0,0.25,-7.0,370.0,Malha fechada,21.0,0.0,49,-7.0,-7.8,0.9797958971132715,-7.309382184105223,0,0.25,0.592,0,370.0,368.0,3.9999999999999964,680.0,1,4.0,7.0,13.68,0,13.39,25.0,24.4,1,0
30.0,679.0,25.0,0.0,48.0,74.0,-7.0,0.44,1010.0,13.68,1.0,11.0,11.0,0.15,-8.0,370.0,Malha fechada,21.0,0.0,49,-7.0,-7.8,0.9797958971132715,-7.27070941109207,0,0.15,0.472,0,370.0,368.0,3.9999999999999964,679.0,1,-1.0,-5.0,13.68,0,13.39,25.0,24.4,1,0
30.0,679.0,25.0,0.0,48.0,74.0,-7.0,0.44,1010.0,13.49,1.0,11.0,11.0,0.67,-7.0,370.0,Malha fechada,21.0,0.0,49,-7.0,-7.4,0.8000000000000004,-7.236870734705561,0,0.67,0.48600000000000004,0,370.0,368.0,3.9999999999999964,679.0,1,0.0,1.0,13.49,0,13.49,25.0,24.6,1,0
30.0,682.0,25.0,0.0,48.0,74.0,-9.0,0.45,1010.0,13.39,1.0,11.0,11.0,0.74,-9.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-7.8,0.9797958971132715,-7.457261892867366,1,0.74,0.49800000000000005,0,370.0,370.0,0.0,682.0,1,3.0,3.0,13.39,0,13.39,25.0,24.8,2,0
30.0,682.0,25.0,0.0,48.0,74.0,-7.0,0.44,1010.0,13.49,1.0,11.0,11.0,0.17,-7.0,370.0,Malha fechada,21.0,0.0,49,-7.0,-7.4,0.8000000000000004,-7.400104156258945,0,0.17,0.396,0,370.0,370.0,0.0,682.0,1,0.0,-3.0,13.49,0,13.39,25.0,25.0,1,0
30.0,679.0,25.0,0.0,48.0,74.0,-9.0,0.45,1010.0,13.49,1.0,11.0,11.0,0.73,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-7.8,0.9797958971132715,-7.600091136726577,1,0.73,0.492,0,370.0,370.0,0.0,679.0,1,-3.0,-3.0,13.49,0,13.39,25.0,25.0,2,0
30.0,680.0,24.0,0.0,48.0,74.0,-8.0,0.44,1010.0,13.39,1.0,11.0,11.0,0.1,-7.0,370.0,Malha fechada,20.0,0.0,49,-8.0,-8.0,0.8944271909999163,-7.650079744635755,1,0.1,0.48200000000000004,0,370.0,370.0,0.0,680.0,1,1.0,4.0,13.39,0,13.39,24.0,24.8,2,0
30.0,680.0,24.0,0.0,48.0,74.0,-9.0,0.45,1010.0,13.49,1.0,11.0,11.0,0.78,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-8.4,0.8000000000000004,-7.8188197765562855,1,0.78,0.504,0,370.0,370.0,0.0,680.0,1,0.0,-1.0,13.49,0,13.39,24.0,24.6,2,0
30.0,678.0,24.0,0.0,48.0,74.0,-8.0,0.45,1010.0,13.49,1.0,11.0,,,,,nan,,,49,-8.0,-8.2,0.7483314773547888,-7.84146730448675,1,,0.44499999999999995,0,,370.0,0.0,678.0,1,-2.0,-2.0,13.49,0,13.39,24.0,24.4,2,0
30.0,682.0,25.0,0.0,48.0,75.0,-7.0,0.45,1010.0,13.68,1.0,11.0,11.0,0.62,-9.0,370.0,Malha fechada,21.0,0.0,49,-7.0,-8.2,0.7483314773547888,-7.736283891425907,0,0.62,0.5575,0,370.0,370.0,0.0,682.0,1,4.0,6.0,13.68,0,13.39,25.0,24.4,1,0
30.0,674.0,25.0,0.0,48.0,75.0,-9.0,0.45,1010.0,13.68,1.0,11.0,11.0,0.34,-7.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-8.2,0.7483314773547888,-7.8942484049976684,1,0.34,0.46,0,370.0,370.0,0.0,674.0,1,-8.0,-12.0,13.68,0,13.39,25.0,24.4,2,0
30.0,684.0,25.0,0.0,48.0,75.0,-9.0,0.45,1010.0,13.49,1.0,11.0,11.0,0.19,-7.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-8.4,0.8000000000000004,-8.03246735437296,1,0.19,0.4825,0,370.0,370.0,0.0,684.0,1,10.0,18.0,13.49,0,13.49,25.0,24.6,2,0
30.0,677.0,25.0,0.0,48.0,75.0,-7.0,0.45,1010.0,13.68,1.0,11.0,11.0,0.77,-9.0,370.0,Malha fechada,21.0,0.0,49,-7.0,-8.0,0.8944271909999163,-7.90340893507634,0,0.77,0.48,0,370.0,370.0,0.0,677.0,1,-7.0,-17.0,13.68,0,13.49,25.0,24.8,1,0
30.0,683.0,25.0,0.0,48.0,75.0,-7.0,0.45,1010.0,13.68,1.0,11.0,11.0,0.11,-7.0,370.0,Malha fechada,21.0,0.0,49,-7.0,-7.8,0.9797958971132715,-7.790482818191797,0,0.11,0.40599999999999997,0,370.0,370.0,0.0,683.0,1,6.0,13.0,13.68,0,13.49,25.0,25.0,1,0
30.0,678.0,25.0,0.0,48.0,75.0,-9.0,0.45,1010.0,13.68,1.0,11.0,11.0,0.73,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-8.2,0.9797958971132716,-7.941672465917822,1,0.73,0.42800000000000005,0,370.0,370.0,0.0,678.0,1,-5.0,-11.0,13.68,0,13.49,25.0,25.0,2,0
30.0,681.0,24.0,0.0,48.0,75.0,-7.0,0.45,1010.0,13.68,1.0,11.0,11.0,0.12,-7.0,370.0,Malha fechada,20.0,0.0,49,-7.0,-7.8,0.9797958971132713,-7.823963407678095,0,0.12,0.384,0,370.0,370.0,0.0,681.0,1,3.0,8.0,13.68,0,13.49,24.0,24.8,1,0
30.0,679.0,24.0,0.0,48.0,75.0,-9.0,0.45,1010.0,13.39,1.0,11.0,11.0,0.69,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-7.8,0.9797958971132713,-7.970967981718333,1,0.69,0.484,0,370.0,370.0,0.0,679.0,1,-2.0,-5.0,13.39,0,13.39,24.0,24.6,2,0
30.0,678.0,24.0,0.0,48.0,75.0,-7.0,0.45,1010.0,13.49,1.0,11.0,11.0,0.55,-7.0,370.0,Malha fechada,,,49,-7.0,-7.8,0.9797958971132713,-7.849596984003542,0,0.55,0.44000000000000006,0,370.0,370.0,0.0,678.0,1,-1.0,1.0,13.49,0,13.39,24.0,24.4,1,0
30.0,682.0,24.0,0.0,48.0,76.0,-7.0,0.45,1010.0,13.68,1.0,11.0,11.0,0.81,-8.0,370.0,Malha fechada,20.0,0.0,49,-7.0,-7.8,0.9797958971132713,-7.743397361003099,0,0.81,0.5800000000000001,1,370.0,370.0,0.0,682.0,1,4.0,5.0,13.68,0,13.39,24.0,24.2,2,0
30.0,679.0,24.0,0.0,48.0,76.0,-9.0,0.45,1010.0,13.49,1.0,11.0,11.0,0.63,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-7.8,0.9797958971132713,-7.900472690877712,1,0.63,0.56,0,370.0,370.0,0.0,679.0,1,-3.0,-7.0,13.49,0,13.39,24.0,24.0,2,0
30.0,678.0,24.0,0.0,48.0,76.0,-7.0,0.46,1010.0,13.49,1.0,11.0,11.0,,,,nan,,,49,-7.0,-7.8,0.9797958971132713,-7.787913604517998,0,,0.67,0,,370.0,0.0,678.0,1,-1.0,2.0,13.49,0,13.39,24.0,24.0,1,0
30.0,683.0,25.0,0.0,48.0,76.0,-9.0,0.51,1010.0,13.68,1.0,11.0,11.0,0.25,-8.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-7.8,0.9797958971132713,-7.939424403953248,1,0.25,0.56,0,370.0,370.0,0.0,683.0,1,5.0,6.0,13.68,0,13.49,25.0,24.2,2,0
30.0,682.0,25.0,0.0,48.0,76.0,-8.0,0.56,1010.0,13.49,1.0,11.0,11.0,0.73,-9.0,370.0,Malha fechada,21.0,0.0,49,-8.0,-8.0,0.8944271909999163,-7.946996353459093,1,0.73,0.605,0,370.0,370.0,0.0,682.0,1,-1.0,-6.0,13.49,0,13.49,25.0,24.4,2,0
30.0,680.0,25.0,0.0,48.0,76.0,-8.0,0.62,1010.0,13.49,1.0,11.0,11.0,0.11,-8.0,370.0,Malha fechada,21.0,0.0,49,-8.0,-8.2,0.7483314773547892,-7.953621809276706,1,0.11,0.43,0,370.0,370.0,0.0,680.0,1,-2.0,-1.0,13.49,0,13.49,25.0,24.6,2,0
30.0,682.0,25.0,0.0,48.0,76.0,-7.0,0.68,1010.0,,,,,,,,nan,,,49,-7.0,-7.8,0.7483314773547888,-7.834419083117118,0,,0.3633333333333333,0,,370.0,0.0,682.0,1,2.0,4.0,,0,13.49,25.0,24.8,1,0
30.0,678.0,24.0,0.0,48.0,76.0,-8.0,0.75,1010.0,13.49,1.0,11.0,11.0,0.72,-9.0,370.0,Malha fechada,20.0,0.0,49,-8.0,-8.0,0.6324555320336768,-7.855116697727478,1,0.72,0.45249999999999996,0,370.0,370.0,0.0,678.0,1,-4.0,-6.0,13.49,0,13.49,24.0,24.8,2,0
30.0,679.0,24.0,0.0,48.0,76.0,-10.0,0.78,1010.0,13.49,1.0,11.0,11.0,0.6,-10.0,370.0,Malha fechada,20.0,0.0,49,-10.0,-8.2,0.979795897113272,-8.123227110511543,1,0.6,0.54,0,370.0,370.0,0.0,679.0,1,1.0,5.0,13.49,0,13.49,24.0,24.6,2,0
30.0,680.0,24.0,0.0,48.0,76.0,-9.0,0.8,1010.0,13.39,1.0,11.0,11.0,0.13,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-8.4,1.0198039027185577,-8.2328237216976,1,0.13,0.39,0,370.0,370.0,0.0,680.0,1,1.0,0.0,13.39,0,13.39,24.0,24.4,2,0
30.0,681.0,24.0,0.0,48.0,76.0,-9.0,0.81,1010.0,13.49,1.0,11.0,11.0,0.77,-10.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-8.6,1.0198039027185577,-8.3287207564854,1,0.77,0.5549999999999999,0,370.0,370.0,0.0,681.0,1,1.0,0.0,13.49,0,13.39,24.0,24.2,2,0
30.0,681.0,24.0,0.0,48.0,77.0,-10.0,0.82,1010.0,13.68,1.0,11.0,11.0,0.48,-9.0,370.0,Malha fechada,20.0,0.0,49,-10.0,-9.2,0.7483314773547893,-8.537630661924725,1,0.48,0.54,0,370.0,370.0,0.0,681.0,1,0.0,-1.0,13.68,0,13.39,24.0,24.0,2,0
30.0,677.0,24.0,0.0,48.0,77.0,-9.0,0.83,1010.0,13.49,1.0,11.0,11.0,0.68,-10.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-9.4,0.4898979485566375,-8.595426829184134,1,0.68,0.532,0,370.0,370.0,0.0,677.0,1,-4.0,-4.0,13.49,0,13.39,24.0,24.0,2,0
30.0,681.0,24.0,0.0,48.0,77.0,-9.0,0.84,1010.0,13.68,1.0,11.0,11.0,0.15,-8.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-9.2,0.4000000000000023,-8.645998475536118,1,0.15,0.442,0,370.0,370.0,0.0,681.0,1,4.0,8.0,13.68,0,13.39,24.0,24.0,2,0
30.0,680.0,25.0,0.0,48.0,77.0,-9.0,0.84,1010.0,13.39,1.0,11.0,11.0,0.66,-10.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-9.2,0.4000000000000023,-8.690248666094103,1,0.66,0.548,0,370.0,370.0,0.0,680.0,1,-1.0,-5.0,13.39,0,13.39,25.0,24.2,2,0
30.0,682.0,25.0,0.0,48.0,77.0,-9.0,0.84,1010.0,13.68,1.0,11.0,11.0,0.39,-9.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-9.2,0.4000000000000023,-8.72896758283234,1,0.39,0.4720000000000001,0,370.0,370.0,0.0,682.0,1,2.0,3.0,13.68,0,13.39,25.0,24.4,2,0
30.0,676.0,25.0,0.0,48.0,77.0,-10.0,0.84,1010.0,13.39,1.0,11.0,11.0,0.25,-9.0,370.0,Malha fechada,21.0,0.0,49,-10.0,-9.2,0.4000000000000023,-8.887846634978297,1,0.25,0.426,0,370.0,370.0,0.0,676.0,1,-6.0,-8.0,13.39,0,13.39,25.0,24.6,2,0
30.0,682.0,25.0,0.0,48.0,77.0,-8.0,0.84,1010.0,13.49,1.0,11.0,11.0,0.71,-10.0,370.0,Malha fechada,21.0,0.0,49,-8.0,-9.0,0.6324555320336773,-8.776865805606011,1,0.71,0.43200000000000005,0,370.0,370.0,0.0,682.0,1,6.0,12.0,13.49,0,13.39,25.0,24.8,2,0
30.0,681.0,25.0,0.0,48.0,77.0,-9.0,0.83,1010.0,13.68,1.0,11.0,11.0,0.11,-9.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-9.0,0.6324555320336773,-8.80475757990526,1,0.11,0.42400000000000004,0,370.0,370.0,0.0,681.0,1,-1.0,-7.0,13.68,0,13.39,25.0,25.0,2,0
30.0,679.0,25.0,0.0,48.0,77.0,-10.0,0.83,1010.0,13.68,1.0,11.0,11.0,0.76,-10.0,370.0,Malha fechada,21.0,0.0,49,-10.0,-9.2,0.7483314773547897,-8.954162882417103,1,0.76,0.44399999999999995,0,370.0,370.0,0.0,679.0,1,-2.0,-1.0,13.68,0,13.39,25.0,25.0,2,0
30.0,678.0,25.0,0.0,48.0,77.0,-11.0,0.83,1010.0,13.49,1.0,11.0,11.0,0.59,-11.0,370.0,Malha fechada,20.0,0.0,49,-11.0,-9.6,1.0198039027185581,-9.209892522114966,1,0.59,0.484,0,370.0,370.0,0.0,678.0,1,-1.0,1.0,13.49,0,13.39,25.0,25.0,2,0
30.0,682.0,25.0,0.0,48.0,76.0,-9.0,0.83,1010.0,13.39,1.0,11.0,11.0,0.5,-9.0,370.0,Malha fechada,20.0,0.0,49,-9.0,-9.4,1.0198039027185581,-9.183655956850595,1,0.5,0.534,0,370.0,370.0,0.0,682.0,1,4.0,5.0,13.39,0,13.39,25.0,25.0,2,0
30.0,674.0,24.0,0.0,48.0,76.0,-11.0,0.83,1010.0,13.49,1.0,11.0,11.0,0.65,-11.0,370.0,Malha fechada,,,49,-11.0,-10.0,0.8944271909999171,-9.41069896224427,1,0.65,0.522,0,370.0,370.0,0.0,674.0,1,-8.0,-12.0,13.49,0,13.39,24.0,24.8,2,0
30.0,680.0,25.0,0.0,48.0,77.0,-11.0,0.82,1010.0,13.49,1.0,11.0,11.0,0.57,-11.0,370.0,Malha fechada,21.0,0.0,49,-11.0,-10.4,0.8000000000000014,-9.609361591963737,1,0.57,0.6140000000000001,0,370.0,370.0,0.0,680.0,1,6.0,14.0,13.49,0,13.39,25.0,24.8,2,0
30.0,676.0,25.0,0.0,48.0,77.0,-9.0,0.82,1010.0,13.49,1.0,11.0,11.0,0.16,-9.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-10.2,0.9797958971132722,-9.53319139296827,1,0.16,0.49399999999999994,0,370.0,370.0,0.0,676.0,1,-4.0,-10.0,13.49,0,13.39,25.0,24.8,2,0
30.0,681.0,25.0,0.0,48.0,77.0,-11.0,0.82,1010.0,13.49,1.0,11.0,11.0,0.7,-11.0,370.0,Malha fechada,21.0,0.0,49,-11.0,-10.2,0.9797958971132722,-9.716542468847237,1,0.7,0.516,0,370.0,370.0,0.0,681.0,1,5.0,9.0,13.49,0,13.39,25.0,24.8,2,0
30.0,686.0,25.0,0.0,48.0,78.0,-9.0,0.82,1010.0,13.49,1.0,11.0,11.0,0.52,-9.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-10.2,0.9797958971132722,-9.626974660241332,1,0.52,0.52,0,370.0,370.0,0.0,686.0,1,5.0,0.0,13.49,0,13.49,25.0,24.8,2,0
30.0,676.0,25.0,0.0,48.0,78.0,-11.0,0.81,1010.0,13.39,1.0,11.0,11.0,0.48,-11.0,360.0,Malha fechada,20.0,0.0,49,-11.0,-10.2,0.9797958971132722,-9.798602827711166,1,0.48,0.48600000000000004,0,360.0,368.0,3.9999999999999964,676.0,1,-10.0,-15.0,13.39,0,13.39,25.0,25.0,2,0
30.0,670.0,24.0,0.0,48.0,78.0,-9.0,0.81,1010.0,13.49,1.0,11.0,11.0,0.75,-10.0,360.0,Malha fechada,20.0,0.0,49,-9.0,-9.8,0.9797958971132722,-9.69877747424727,1,0.75,0.522,0,360.0,366.0,4.898979485566353,670.0,1,-6.0,4.0,13.49,0,13.39,24.0,24.8,2,0
30.0,667.0,24.0,0.0,48.0,78.0,-11.0,0.81,1010.0,13.49,1.0,11.0,11.0,0.62,-12.0,370.0,Malha fechada,21.0,0.0,49,-11.0,-10.2,0.9797958971132722,-9.861430289966362,1,0.62,0.614,0,370.0,366.0,4.898979485566353,667.0,1,-3.0,3.0,13.49,0,13.39,24.0,24.6,2,0
30.0,671.0,25.0,0.0,48.0,78.0,-9.0,0.81,1010.0,13.49,1.0,11.0,11.0,0.12,-9.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-9.8,0.9797958971132722,-9.753751503720567,1,0.12,0.49800000000000005,0,370.0,366.0,4.898979485566353,671.0,1,4.0,7.0,13.49,0,13.39,25.0,24.6,2,0
30.0,673.0,25.0,0.0,48.0,78.0,-9.0,0.81,1010.0,13.68,1.0,11.0,11.0,0.72,-11.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-9.8,0.9797958971132722,-9.659532565755496,1,0.72,0.538,0,370.0,366.0,4.898979485566353,673.0,1,2.0,-2.0,13.68,0,13.39,25.0,24.6,2,0
30.0,673.0,25.0,0.0,48.0,78.0,-9.0,0.81,1010.0,13.39,1.0,11.0,11.0,0.09,-9.0,370.0,Malha fechada,21.0,0.0,49,-9.0,-9.4,0.8000000000000014,-9.577090995036059,1,0.09,0.4600000000000001,0,370.0,368.0,3.9999999999999964,673.0,1,0.0,-2.0,13.39,0,13.39,25.0,24.6,2,0
30.0,669.0,25.0,0.0,48.0,78.0,,,,,,,,,,,nan,,,49,,-9.5,0.8660254037844402,-9.577090995036059,0,,0.38750000000000007,0,,370.0,0.0,669.0,1,-4.0,-4.0,,0,13.39,25.0,24.8,1,0
,670.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.5,0.8660254037844402,-9.776797522048543,1,,0.31000000000000005,0,370.0,370.0,0.0,670.0,1,1.0,5.0,,0,13.39,25.0,25.0,2,0
,671.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.5,0.8660254037844402,-9.679697831792476,1,,0.4050000000000001,0,370.0,370.0,0.0,671.0,1,1.0,0.0,,0,13.39,24.0,24.8,2,0
,670.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.5,0.8660254037844402,-9.594735602818416,1,,0.09,0,370.0,370.0,0.0,670.0,1,-1.0,-2.0,,0,13.39,24.0,24.6,2,0
,670.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.5,0.8660254037844402,-9.520393652466113,1,,,0,370.0,370.0,0.0,670.0,1,0.0,1.0,,0,,24.0,24.4,2,0
,669.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.4,0.8000000000000014,-9.45534444590785,1,,,0,370.0,370.0,0.0,669.0,1,-1.0,-1.0,,0,,24.0,24.2,2,0
,670.0,24.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-9.2,0.4000000000000031,-9.523426390169368,1,,,0,370.0,370.0,0.0,670.0,1,1.0,2.0,,0,,24.0,24.0,2,0
,669.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.6,0.8000000000000016,-9.707998091398197,1,,,0,370.0,370.0,0.0,669.0,1,-1.0,-2.0,,0,,24.0,24.0,2,0
,671.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.0,0.8944271909999174,-9.869498329973423,1,,,0,370.0,370.0,0.0,671.0,1,2.0,3.0,,0,,24.0,24.0,2,0
,672.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.4,0.8000000000000016,-10.010811038726745,1,,,0,370.0,370.0,0.0,672.0,1,1.0,-1.0,,0,,24.0,24.0,2,0
,671.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.0,0.6324555320336778,-10.259459658885902,1,,,0,370.0,370.0,0.0,671.0,1,-1.0,-2.0,,0,,24.0,24.0,2,0
,672.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.4,0.4898979485566381,-10.477027201525164,1,,,0,370.0,370.0,0.0,672.0,1,1.0,2.0,,0,,24.0,24.0,2,0
,672.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-11.0,1.0954451150103333,-10.29239880133452,1,,,0,370.0,370.0,0.0,672.0,1,0.0,-1.0,,0,,24.0,24.0,2,0
,670.0,24.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.6,1.3564659966250545,-10.130848951167705,1,,,0,370.0,370.0,0.0,670.0,1,-2.0,-2.0,,0,,24.0,24.0,2,0
,673.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.2,1.4696938456699076,-9.989492832271742,1,,,0,370.0,370.0,0.0,673.0,1,3.0,5.0,,0,,25.0,24.2,2,0
,672.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.6,1.2000000000000006,-9.865806228237775,1,,,0,370.0,370.0,0.0,672.0,1,-1.0,-4.0,,0,,25.0,24.4,2,0
,672.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.4,0.8000000000000008,-10.007580449708053,1,,,0,370.0,370.0,0.0,672.0,1,0.0,1.0,,0,,25.0,24.6,2,0
,671.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.8,0.9797958971132718,-10.131632893494546,1,,,0,370.0,370.0,0.0,671.0,1,-1.0,-1.0,,0,,25.0,24.8,2,0
,667.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.2,0.9797958971132718,-10.240178781807728,1,,,0,370.0,370.0,0.0,667.0,1,-4.0,-3.0,,0,,25.0,25.0,2,0
,665.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.6,0.8000000000000008,-10.335156434081762,1,,,0,370.0,370.0,0.0,665.0,1,-2.0,2.0,,0,,25.0,25.0,2,0
,671.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.6,0.8000000000000008,-10.168261879821541,1,,,0,370.0,370.0,0.0,671.0,1,6.0,8.0,,0,,25.0,25.0,2,0
,670.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-10.2,0.9797958971132718,-10.022229144843848,1,,,0,370.0,370.0,0.0,670.0,1,-1.0,-7.0,,0,,25.0,25.0,2,0
,672.0,25.0,,,78.0,-9.0,,,,,,,,,370.0,nan,,,49,-9.0,-9.8,0.9797958971132718,-9.894450501738367,1,,,0,370.0,370.0,0.0,672.0,1,2.0,3.0,,0,,25.0,25.0,2,0
,671.0,25.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.8,0.9797958971132718,-10.032644189021072,1,,,0,370.0,370.0,0.0,671.0,1,-1.0,-3.0,,0,,25.0,25.0,2,0
,671.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-9.8,0.9797958971132718,-10.153563665393438,1,,,0,370.0,370.0,0.0,671.0,1,0.0,1.0,,0,,24.0,24.8,2,0
,670.0,24.0,,,78.0,-11.0,,,,,,,,,370.0,nan,,,49,-11.0,-10.2,0.9797958971132718,-10.259368207219259,1,,,0,370.0,370.0,0.0,670.0,1,-1.0,-1.0,,0,,24.0,24.6,2,0
,670.0,24.0,,,78.0,-12.0,,,,,,,,,360.0,nan,,,49,-12.0,-10.8,0.9797958971132718,-10.476947181316852,1,,,0,360.0,368.0,3.9999999999999964,670.0,1,0.0,1.0,,0,,24.0,24.4,2,0
,668.0,24.0,,,78.0,-9.0,,,,,,,,,360.0,nan,,,49,-9.0,-10.8,0.9797958971132718,-10.292328783652245,1,,,0,360.0,366.0,4.898979485566353,668.0,1,-2.0,-2.0,,0,,24.0,24.2,2,0
,673.0,24.0,,,78.0,-9.0,,,,,,,,,360.0,nan,,,49,-9.0,-10.4,1.2000000000000006,-10.130787685695715,1,,,0,360.0,364.0,4.898979485566353,673.0,1,5.0,7.0,,0,,24.0,24.0,2,0
,672.0,24.0,,,78.0,-11.0,,,,,,,,,360.0,nan,,,49,-11.0,-10.4,1.2000000000000006,-10.239439224983752,1,,,0,360.0,362.0,3.9999999999999964,672.0,1,-1.0,-6.0,,0,,24.0,24.0,2,0
,670.0,24.0,,,78.0,-11.0,,,,,,,,,360.0,nan,,,49,-11.0,-10.4,1.2000000000000006,-10.334509321860782,1,,,0,360.0,360.0,0.0,670.0,1,-2.0,-1.0,,0,,24.0,24.0,2,0
,671.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-10.4,1.2000000000000006,-10.542695656628185,1,,,0,370.0,362.0,3.9999999999999964,671.0,1,1.0,3.0,,0,,24.0,24.0,2,0
,669.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.0,1.0954451150103328,-10.724858699549662,1,,,0,370.0,364.0,4.898979485566353,669.0,1,-2.0,-3.0,,0,,24.0,24.0,2,0
,668.0,24.0,,,78.0,-12.0,,,,,,,,,370.0,nan,,,49,-12.0,-11.6,0.48989794855663676,-10.884251362105955,1,,,0,370.0,366.0,4.898979485566353,668.0,1,-1.0,1.0,,0,,24.0,24.0,2,0
,669.0,24.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-11.4,0.8000000000000008,-10.77371994184271,1,,,0,370.0,368.0,3.9999999999999964,669.0,1,1.0,2.0,,0,,24.0,24.0,2,0
,671.0,24.0,,,78.0,-10.0,,,,,,,,,370.0,nan,,,49,-10.0,-11.2,0.9797958971132718,-10.677004949112371,1,,,0,370.0,370.0,0.0,671.0,1,2.0,1.0,,0,,24.0,24.0,2,0
